Record ID,Geological Group ID,Reference-connected block,crossfit_fold,valid_oof,abstain_reason,reported_granite_type,predicted_probability_I,predicted_probability_A,predicted_probability_S,model_output_I,model_output_A,model_output_S,base_value_I,base_value_A,base_value_S,feature_set_hash,model_parameter_hash,analysis_protocol_hash,score_type,shap_output_scale,interpretation_model,imputed::SiO2,imputed::TiO2,imputed::Al2O3,imputed::Fe2O3,imputed::FeO,imputed::MnO,imputed::MgO,imputed::CaO,imputed::Na2O,imputed::K2O,imputed::P2O5,imputed::Rb,imputed::Sr,imputed::Y,imputed::Zr,imputed::Nb,imputed::Ba,imputed::La,imputed::Ce,imputed::Pr,imputed::Nd,imputed::Sm,imputed::Eu,imputed::Gd,imputed::Tb,imputed::Dy,imputed::Ho,imputed::Er,imputed::Tm,imputed::Yb,imputed::Lu,imputed::Hf,imputed::Ta,imputed::Ga,imputed::A/CNK,imputed::A/NK,imputed::Fe*,imputed::K2O/Na2O,imputed::Rb/Sr,imputed::Zr/Hf,imputed::Eu/Eu*,imputed::(La/Yb)N,was_imputed::SiO2,was_imputed::TiO2,was_imputed::Al2O3,was_imputed::Fe2O3,was_imputed::FeO,was_imputed::MnO,was_imputed::MgO,was_imputed::CaO,was_imputed::Na2O,was_imputed::K2O,was_imputed::P2O5,was_imputed::Rb,was_imputed::Sr,was_imputed::Y,was_imputed::Zr,was_imputed::Nb,was_imputed::Ba,was_imputed::La,was_imputed::Ce,was_imputed::Pr,was_imputed::Nd,was_imputed::Sm,was_imputed::Eu,was_imputed::Gd,was_imputed::Tb,was_imputed::Dy,was_imputed::Ho,was_imputed::Er,was_imputed::Tm,was_imputed::Yb,was_imputed::Lu,was_imputed::Hf,was_imputed::Ta,was_imputed::Ga,was_imputed::A/CNK,was_imputed::A/NK,was_imputed::Fe*,was_imputed::K2O/Na2O,was_imputed::Rb/Sr,was_imputed::Zr/Hf,was_imputed::Eu/Eu*,was_imputed::(La/Yb)N
R1661,GG0024,RCB0020,2.0,True,,S,0.36876028776168823,0.016321199014782906,0.6149185299873352,0.5845237970352173,-2.53315806388855,1.0958667993545532,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,73.45,0.17000000000000004,15.09,0.24,1.31,0.049999999999999996,0.39,0.8299999999999998,2.7100000000000004,5.63,0.11999999999999998,448.0000000000001,50.9,6.610000000000002,110.99999999999996,14.699999999999998,225.54574769914169,28.500000000000004,53.3,6.540000000000002,22.800000000000004,4.4,0.4000000000000001,2.9400000000000004,0.37999999999999995,1.6799999999999997,0.25000000000000006,0.6599999999999999,0.06000000000000001,0.46000000000000024,0.06999999999999994,3.6099999999999994,1.7400000000000002,,1.2510932156401129,1.4300163950357527,0.6870115880241952,2.077490774907749,8.80157170923379,30.747922437673125,0.3400036840825866,44.44138690148598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R1662,GG0024,RCB0020,2.0,True,,S,0.08335941284894943,0.018915602937340736,0.897724986076355,-0.5556707382202148,-2.0388450622558594,1.8210314512252808,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,73.21999999999997,0.21,14.560000000000004,0.30999999999999994,1.3900000000000001,0.06,0.45000000000000007,1.13,2.9199999999999995,5.55,0.19000000000000003,530.0,58.999999999999986,11.4,126.99999999999997,18.100000000000005,272.51541374012146,43.400000000000006,85.59999999999998,10.1,36.900000000000006,7.239999999999998,0.6399999999999999,4.66,0.6300000000000001,2.47,0.35000000000000014,1.08,0.13000000000000003,0.76,0.10000000000000003,4.51,3.25,,1.1316830359785,1.3467513098437278,0.6753872215789378,1.900684931506849,8.983050847457628,28.15964523281597,0.3368537352821146,40.96158116811015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R1663,GG0024,RCB0020,2.0,True,,S,0.4036940634250641,0.021015724167227745,0.5752902030944824,0.33225399255752563,-2.6231324672698975,0.6864712834358215,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,73.89000000000001,0.24,14.789999999999997,0.24,1.69,0.029999999999999995,0.46,0.8699999999999999,2.3199999999999994,5.41,0.06,387.99999999999983,112.00000000000003,5.499999999999999,125.99999999999999,10.4,635.0000000000001,51.20000000000001,94.69999999999999,11.0,36.800000000000004,6.930000000000001,0.9099999999999999,4.44,0.4300000000000001,1.5699999999999998,0.20000000000000007,0.4400000000000001,0.06000000000000001,0.45000000000000023,0.06999999999999994,5.750000000000001,1.2600000000000002,,1.3141460252636619,1.5290609466215845,0.6991951948784727,2.331896551724138,3.4642857142857144,21.91304347826087,0.5015415582203684,81.61275199249884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R1664,GG0024,RCB0020,2.0,True,,S,0.30981531739234924,0.06399369239807129,0.6261910200119019,-0.42134344577789307,-1.99853515625,0.28233563899993896,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,73.02000000000001,0.27,14.82,0.5699999999999998,1.67,0.029999999999999995,0.41000000000000003,0.8800000000000001,2.21,5.990000000000001,0.13,384.00000000000017,93.9,8.66,172.00000000000006,14.699999999999998,489.9999999999999,68.79999999999998,132.0,15.600000000000005,52.60000000000001,8.680000000000001,0.78,4.839999999999999,0.51,2.03,0.3200000000000001,0.73,0.11999999999999994,0.79,0.11,1.9100000000000001,4.01,,1.2645599282040867,1.4645055903546695,0.7491725256254,2.710407239819005,4.0894568690095845,90.05235602094237,0.3679050034705108,62.468621481600174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R1665,GG0024,RCB0020,2.0,True,,S,0.3991997539997101,0.008340436965227127,0.5924597978591919,1.0231168270111084,-2.845229387283325,1.4179378747940063,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,74.4,0.15000000000000002,14.649999999999999,0.2800000000000001,1.0700000000000003,0.06,0.3299999999999999,0.8599999999999999,2.8999999999999995,5.150000000000001,0.15000000000000002,442.0,43.099999999999994,8.260000000000002,89.99999999999997,13.399999999999999,221.94606157421205,26.0,44.70000000000001,5.800000000000001,20.9,4.5,0.4200000000000001,2.99,0.4300000000000001,1.8399999999999999,0.2800000000000001,0.75,0.08000000000000002,0.6099999999999997,0.08000000000000002,3.24,1.9100000000000001,,1.230162413114043,1.416098561281986,0.6920506829501576,1.775862068965517,10.255220417633412,27.777777777777775,0.35005079982410836,30.57342463858339,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R1666,GG0024,RCB0020,2.0,True,,S,0.19229787588119507,0.09100191295146942,0.7167002558708191,-0.8385378122329712,-1.5867029428482056,0.47707420587539673,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,73.39000000000003,0.24,14.549999999999999,0.39,1.38,0.049999999999999996,0.45000000000000007,2.2299999999999995,2.76,5.679999999999999,0.07,458.00000000000006,104.99999999999997,6.639999999999998,174.99999999999991,8.120000000000001,142.73921759981923,45.29999999999999,93.69999999999997,10.1,34.4,6.59,0.75,4.05,0.51,1.46,0.20000000000000007,0.54,0.06000000000000001,0.37999999999999995,0.050000000000000044,5.150000000000001,0.5499999999999998,,0.9868863007065776,1.3612502631575087,0.6833304765602948,2.057971014492754,4.361904761904761,33.98058252427185,0.4438279817324428,85.50966022651562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R1667,GG0024,RCB0020,2.0,True,,S,0.4698370695114136,0.012407554313540459,0.5177553296089172,0.7149126529693604,-2.9191677570343018,0.8120294809341431,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,74.19000000000003,0.21,15.069999999999997,0.26,1.65,0.029999999999999995,0.41000000000000003,0.7,2.2299999999999995,5.14,0.11,401.0,71.10000000000001,7.419999999999998,120.00000000000003,16.999999999999996,292.99999999999994,34.3,75.0,7.91,26.699999999999996,4.85,0.51,3.6400000000000006,0.4300000000000001,1.9499999999999997,0.2899999999999998,0.6299999999999999,0.08999999999999998,0.5699999999999996,0.08000000000000002,4.119999999999999,3.26,,1.4345491389593081,1.6323149650014863,0.7204964851371753,2.3049327354260085,5.6399437412095645,29.12621359223301,0.3710840176129638,43.163816714782755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R1668,GG0024,RCB0020,2.0,True,,S,0.6676471829414368,0.014402281492948532,0.3179505169391632,1.0977050065994263,-2.738668441772461,0.3558408319950104,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,74.48999999999998,0.15000000000000002,14.889999999999999,0.37999999999999995,1.1600000000000001,0.029999999999999995,0.36,0.78,2.5099999999999993,5.06,0.18000000000000002,216.00000000000003,67.70000000000003,8.579999999999998,55.50000000000001,11.300000000000002,271.0000000000001,22.500000000000004,39.89999999999999,5.14,17.400000000000002,3.8599999999999994,0.4699999999999999,3.1500000000000004,0.45000000000000007,1.94,0.2999999999999998,0.6699999999999999,0.10000000000000003,0.6300000000000001,0.08999999999999998,2.56,2.76,,1.3506241881925525,1.550021457763168,0.7006418530111083,2.0159362549800792,3.1905465288035444,21.679687500000004,0.41207148585895237,25.61784207353828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R1669,GG0024,RCB0020,2.0,True,,S,0.6295201778411865,0.007029780186712742,0.3634500205516815,1.1433563232421875,-3.3514463901519775,0.5940402150154114,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,73.91000000000003,0.11999999999999998,15.509999999999998,0.4000000000000001,1.2399999999999998,0.019999999999999997,0.3299999999999999,0.9200000000000002,2.1,5.14,0.32000000000000006,312.9999999999999,52.5,21.900000000000002,63.499999999999986,20.099999999999998,87.89999999999999,12.7,26.9,3.24,11.4,3.34,0.2999999999999999,3.83,0.44000000000000006,4.260000000000001,0.7,1.71,0.25000000000000006,1.44,0.20000000000000007,3.0999999999999996,3.12,,1.45072727975037,1.719812597343088,0.7311714635922464,2.447619047619047,5.961904761904763,20.48387096774194,0.25643202934411613,6.326183778715426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False
R1670,GG0024,RCB0020,2.0,True,,S,0.09706436097621918,0.03630425035953522,0.8666313886642456,-0.5772150754928589,-1.560654640197754,1.6120244264602661,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,73.23000000000002,0.13999999999999999,14.030000000000001,1.75,1.302471969830961,0.049999999999999996,0.29,0.69,2.66,5.66,0.17000000000000004,463.0,88.10000000000002,11.0,84.00000000000001,13.799999999999997,428.0,29.89999999999999,56.19999999999998,7.019999999999998,24.700000000000003,5.22,0.69,3.9299999999999997,0.52,2.3300000000000005,0.35000000000000014,0.8400000000000001,0.11999999999999994,0.76,0.11999999999999994,3.0,3.5999999999999996,,1.1933196002095312,1.3358667001824691,0.7915809922938963,2.1278195488721807,5.255391600454031,28.000000000000004,0.46573749074695303,28.220075505218738,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R1671,GG0024,RCB0020,2.0,True,,S,0.37499985098838806,0.046561263501644135,0.5784388184547424,0.468983918428421,-1.6171728372573853,0.9023910760879517,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,72.88999999999999,0.24,13.97,2.2299999999999995,1.6136580734945412,0.039999999999999994,0.6000000000000001,1.6599999999999997,3.12,4.130000000000001,0.08,266.99999999999994,170.99999999999994,17.600000000000005,158.0,12.099999999999998,417.9999999999999,36.900000000000006,70.70000000000003,7.640000000000001,25.8,4.75,0.55,3.58,0.5899999999999999,3.0999999999999996,0.6099999999999999,1.73,0.27000000000000013,1.7999999999999998,0.26,4.8,1.9,,1.1068493613869386,1.4547293743885712,0.6514990007769341,1.323717948717949,1.5614035087719298,32.916666666666664,0.4077537898963721,14.704641350210975,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R1672,GG0024,RCB0020,2.0,True,,S,0.5220590233802795,0.07577686756849289,0.40216413140296936,0.6516233682632446,-1.2783643007278442,0.3907029628753662,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,69.08000000000001,0.39,15.110000000000003,3.12,1.8169081395410775,0.06,1.27,2.76,3.3599999999999994,4.03,0.10000000000000002,257.0,189.0,17.7,194.0,11.500000000000002,508.9999999999999,36.900000000000006,69.79999999999997,7.48,26.199999999999992,4.49,0.7,3.4499999999999993,0.55,3.1899999999999995,0.6599999999999999,1.7400000000000002,0.27000000000000013,1.81,0.27,5.299999999999999,1.4,,1.013547424898543,1.5278460379779415,0.7123018234226004,1.1994047619047623,1.3597883597883595,36.60377358490566,0.5437370879176675,14.623400237778865,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R1673,GG0024,RCB0020,2.0,True,,S,0.39572665095329285,0.052921611815690994,0.5513517260551453,0.3785553574562073,-1.6333566904067993,0.7102046012878418,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,71.51000000000002,0.30999999999999994,13.979999999999997,2.75,1.9708027281319516,0.049999999999999996,0.99,1.94,2.86,4.260000000000001,0.07,262.99999999999994,132.0,18.100000000000005,151.0,10.3,434.00000000000006,26.8,63.7,5.32,18.100000000000005,3.5199999999999996,0.51,2.9500000000000006,0.51,3.13,0.6399999999999999,1.81,0.28999999999999987,2.0500000000000003,0.3099999999999999,4.700000000000001,1.6999999999999997,,1.088487943662308,1.5006194563615667,0.6219484720502149,1.4895104895104896,1.992424242424243,32.127659574468076,0.4838508087697386,9.37737984974787,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R1674,GG0024,RCB0020,2.0,True,,S,0.4931621253490448,0.04739143326878548,0.45944643020629883,0.49389830231666565,-1.8484982252120972,0.4230826795101166,-0.1727779060602188,0.5522764325141907,-0.3689612150192261,E693F817CF2304C42D02AA5238390C99437510A07E07E5CF3E14D8A9873A6085,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,67.73000000000003,0.4699999999999999,15.54,3.63,1.744585816770932,0.06,1.56,3.42,3.4000000000000004,3.34,0.11999999999999998,172.5,227.00000000000006,13.600000000000001,235.0000000000001,9.299999999999999,638.9999999999999,35.800000000000004,67.10000000000002,7.109999999999998,24.299999999999997,4.080000000000001,0.8699999999999999,3.1099999999999994,0.4799999999999999,2.6299999999999994,0.5,1.35,0.20000000000000007,1.27,0.19000000000000003,5.700000000000001,0.7000000000000002,,1.0073258629220465,1.6875414868922598,0.7256034628808914,0.9823529411764704,0.7599118942731278,41.22807017543859,0.7466767208115768,20.219940861822657,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False
R1680,GG0099,RCB0060,3.0,True,,S,0.14732713997364044,0.029459504410624504,0.8232133388519287,-0.7849053144454956,-2.3945441246032715,0.9356545805931091,-0.0005885008722543716,0.38313037157058716,-0.39025938510894775,E2C83C7F32F908A526025BF2C6B06A97C12835AAEBFE3304B1E4A119E81B66B2,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,71.89999999999999,0.17000000000000004,15.02,0.33999999999999997,0.9000000000000001,0.039999999999999994,0.5,0.8499999999999999,3.74,5.200000000000001,0.21,413.99999999999983,56.40000000000001,11.1,104.99999999999997,25.8,170.00000000000009,22.600000000000005,38.39999999999999,5.47,19.5,3.96,0.37,3.539999999999999,0.4699999999999999,2.47,0.4300000000000001,1.13,0.19000000000000003,1.2199999999999998,0.16999999999999998,3.7,5.1,19.60503457405307,1.1270508771353476,1.2748988261146303,0.5750188156566733,1.390374331550802,7.340425531914896,28.378378378378375,0.30211767583148114,13.287680708307395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
R1681,GG0099,RCB0060,3.0,True,,S,0.06883738189935684,0.04459229111671448,0.8865703344345093,-1.4103597402572632,-1.844545602798462,1.1452538967132568,-0.0005885008722543716,0.38313037157058716,-0.39025938510894775,E2C83C7F32F908A526025BF2C6B06A97C12835AAEBFE3304B1E4A119E81B66B2,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,72.81999999999996,0.18000000000000002,14.750000000000002,0.5,0.8299999999999998,0.049999999999999996,0.27,0.8899999999999999,3.33,5.29,0.22,442.0,58.1,11.9,113.00000000000003,26.300000000000008,178.0,27.6,51.699999999999996,6.59,23.200000000000003,4.83,0.4000000000000001,3.87,0.53,2.7699999999999996,0.4400000000000001,1.23,0.18000000000000005,1.2999999999999998,0.19000000000000003,3.9000000000000004,4.8,23.25619489414812,1.1503239061195916,1.3164638844867418,0.7267257387201651,1.5885885885885886,7.607573149741825,28.974358974358978,0.2828489548948481,15.228821811100296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
R1682,GG0099,RCB0060,3.0,True,,S,0.26537013053894043,0.02727820910513401,0.7073516845703125,-0.13891556859016418,-2.4139528274536133,0.8414868116378784,-0.0005885008722543716,0.38313037157058716,-0.39025938510894775,E2C83C7F32F908A526025BF2C6B06A97C12835AAEBFE3304B1E4A119E81B66B2,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,73.73000000000002,0.13999999999999999,14.519999999999998,0.5800000000000001,0.5,0.039999999999999994,0.28,0.8299999999999998,3.660000000000001,5.11,0.19000000000000003,379.00000000000006,56.19999999999998,8.66,89.89999999999998,20.300000000000004,162.0,17.999999999999996,32.39999999999999,4.22,14.900000000000004,3.13,0.30999999999999994,2.59,0.36000000000000004,2.9299999999999997,0.3299999999999999,0.9000000000000001,0.15000000000000002,0.98,0.15000000000000002,3.2,3.4000000000000004,21.081487602353437,1.111670440710136,1.2568925553348458,0.6718516210112024,1.3961748633879782,6.743772241992884,28.093750000000004,0.33286127928556,13.17489020924826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
R1683,GG0099,RCB0060,3.0,True,,S,0.17078474164009094,0.03981894627213478,0.7893962860107422,-0.5176679491996765,-1.973729133605957,1.0131964683532715,-0.0005885008722543716,0.38313037157058716,-0.39025938510894775,E2C83C7F32F908A526025BF2C6B06A97C12835AAEBFE3304B1E4A119E81B66B2,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,72.77999999999999,0.11,14.99,0.99,0.39999999999999997,0.06,0.19999999999999996,0.23,3.1500000000000004,4.839999999999999,0.28,502.0,50.8,9.72,91.30000000000003,39.400000000000006,139.80000000000007,14.359999999999996,35.3,4.17,17.400000000000002,3.9800000000000004,0.28,2.79,0.46,2.0599999999999996,0.37999999999999995,0.8400000000000001,0.18000000000000005,0.8499999999999999,0.19000000000000003,3.0999999999999996,4.2,26.582619521144874,1.3829389499530476,1.4384355913124942,0.7835812582104666,1.5365079365079364,9.881889763779528,29.45161290322581,0.2568845758290702,12.118143459915613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
R1684,GG0099,RCB0060,3.0,True,,S,0.11334837973117828,0.05038905516266823,0.8362625241279602,-0.9826473593711853,-1.793339490890503,1.015829086303711,-0.0005885008722543716,0.38313037157058716,-0.39025938510894775,E2C83C7F32F908A526025BF2C6B06A97C12835AAEBFE3304B1E4A119E81B66B2,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,73.15000000000002,0.13,13.279999999999998,0.8299999999999998,0.4500000000000002,0.049999999999999996,0.32000000000000006,0.25000000000000006,3.21,5.12,0.26,498.00000000000006,52.3,9.94,92.60000000000002,32.10000000000001,137.8,14.999999999999998,36.400000000000006,4.23,14.150000000000004,3.87,0.28,2.86,0.4699999999999999,2.1200000000000006,0.3599999999999998,0.8299999999999998,0.1700000000000001,0.95,0.16999999999999998,4.1,4.3,22.576688418082803,1.1775777247790984,1.2270356347261187,0.677230227519025,1.5950155763239873,9.521988527724664,22.58536585365854,0.25730200310444745,11.32578281145903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
R1685,GG0099,RCB0060,3.0,True,,S,0.3476116955280304,0.022951042279601097,0.629437267780304,0.4610746502876282,-2.256648063659668,1.0548148155212402,-0.0005885008722543716,0.38313037157058716,-0.39025938510894775,E2C83C7F32F908A526025BF2C6B06A97C12835AAEBFE3304B1E4A119E81B66B2,5C50613C596B407A3E5B73F89AD3FDAD4668EB3A3E69B7B4A8E4196CB04162A0,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,probability,raw_margin,XGBoost,74.14999999999998,0.11,13.97,0.6700000000000002,0.39999999999999997,0.039999999999999994,0.24000000000000007,0.6200000000000001,3.67,4.949999999999999,0.21,326.0,56.6,8.47,94.60000000000002,22.700000000000003,125.0,16.67,34.699999999999996,4.7700000000000005,16.100000000000005,3.26,0.30999999999999994,3.0,0.46,2.89,0.3599999999999998,0.8599999999999999,0.18000000000000005,0.99,0.18000000000000005,2.8,3.5999999999999996,21.144908779898334,1.1155599304197183,1.2259159294573334,0.7009731533760448,1.3487738419618527,5.759717314487633,33.78571428571429,0.30305112558327196,12.078165622469424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
